,Issue_date,Name,Name_of_Issuer,CUSIP,Shares
757,2015-10-27,ADVANCE_CAPITAL_I_INC,AES CORPORATION,00130H105,"24,500"
758,2015-10-27,ADVANCE_CAPITAL_I_INC,ACUITY BRANDS INC,00508Y102,"5,300"
759,2015-10-27,ADVANCE_CAPITAL_I_INC,ADVANCE AUTO PARTS,00751Y106,"1,500"
760,2015-10-27,ADVANCE_CAPITAL_I_INC,AETNA INC.,00817Y108,"4,100"
761,2015-10-27,ADVANCE_CAPITAL_I_INC,ALLY FINANCIAL INC.,02005N100,"18,800"
762,2015-10-27,ADVANCE_CAPITAL_I_INC,AMERICAN AIRLINES,02376R102,"14,200"
763,2015-10-27,ADVANCE_CAPITAL_I_INC,ARAMARK,03852U106,"28,300"
764,2015-10-27,ADVANCE_CAPITAL_I_INC,BAXALTA INC,07177M103,"7,600"
765,2015-10-27,ADVANCE_CAPITAL_I_INC,BIOMED REALTY TRUST,09063H107,"16,900"
766,2015-10-27,ADVANCE_CAPITAL_I_INC,CBRE GROUP INC. - A,12504L109,"11,300"
767,2015-10-27,ADVANCE_CAPITAL_I_INC,CDW CORP/DE,12514G108,"12,200"
768,2015-10-27,ADVANCE_CAPITAL_I_INC,C.H. ROBINSON WORLDWIDE,12541W209,"17,400"
769,2015-10-27,ADVANCE_CAPITAL_I_INC,CST BRANDS INC,12646R105,"10,900"
770,2015-10-27,ADVANCE_CAPITAL_I_INC,"CARDINAL HEALTH, INC.",14149Y108,"6,600"
771,2015-10-27,ADVANCE_CAPITAL_I_INC,CENTENE CORP.,15135B101,"6,900"
772,2015-10-27,ADVANCE_CAPITAL_I_INC,CISCO,17275R102,"20,700"
773,2015-10-27,ADVANCE_CAPITAL_I_INC,COMCAST,20030N200,"9,000"
774,2015-10-27,ADVANCE_CAPITAL_I_INC,DSW INC-CLASS A,23334L102,"12,400"
775,2015-10-27,ADVANCE_CAPITAL_I_INC,EXELON CORP,30161N101,"17,400"
776,2015-10-27,ADVANCE_CAPITAL_I_INC,EXXON MOBIL CORP.,30231G102,"6,900"
777,2015-10-27,ADVANCE_CAPITAL_I_INC,FNF GROUP,31620R303,"8,600"
778,2015-10-27,ADVANCE_CAPITAL_I_INC,GENERAL MOTORS CORPORATION,37045V100,"17,300"
779,2015-10-27,ADVANCE_CAPITAL_I_INC,GENWORTH FINANCIAL,37247D106,"55,200"
780,2015-10-27,ADVANCE_CAPITAL_I_INC,GLOBAL PAYMENTS INC,37940X102,"13,400"
781,2015-10-27,ADVANCE_CAPITAL_I_INC,HOST HOTELS & RESORT,44107P104,"16,100"
782,2015-10-27,ADVANCE_CAPITAL_I_INC,IRON MOUNTAIN INC,46284V101,"13,600"
783,2015-10-27,ADVANCE_CAPITAL_I_INC,JANUS CAP GROUP INC,47102X105,"24,900"
784,2015-10-27,ADVANCE_CAPITAL_I_INC,MCKESSON CORP.,58155Q103,"2,500"
785,2015-10-27,ADVANCE_CAPITAL_I_INC,NAVIENT CORP,63938C108,"22,900"
786,2015-10-27,ADVANCE_CAPITAL_I_INC,NVIDIA CORP.,67066G104,"24,500"
787,2015-10-27,ADVANCE_CAPITAL_I_INC,ORACLE,68389X105,"14,000"
788,2015-10-27,ADVANCE_CAPITAL_I_INC,OUTFRONT MEDIA INC.,69007J106,"16,700"
789,2015-10-27,ADVANCE_CAPITAL_I_INC,PILGRIM'S PRIDE CORP,72147K108,"18,200"
790,2015-10-27,ADVANCE_CAPITAL_I_INC,POLYCOM,73172K104,"37,400"
791,2015-10-27,ADVANCE_CAPITAL_I_INC,POLYONE CORPORATION,73179P106,"10,800"
792,2015-10-27,ADVANCE_CAPITAL_I_INC,RENT-A-CENTER INC,76009N100,"14,900"
793,2015-10-27,ADVANCE_CAPITAL_I_INC,SLM CORP.,78442P106,"42,600"
794,2015-10-27,ADVANCE_CAPITAL_I_INC,SANTANDER CONSUMER,80283M101,"19,500"
795,2015-10-27,ADVANCE_CAPITAL_I_INC,SPRINGLEAF HOLDINGS,85172J101,"9,000"
796,2015-10-27,ADVANCE_CAPITAL_I_INC,SPROUTS FARMERS MKT,85208M102,"15,900"
797,2015-10-27,ADVANCE_CAPITAL_I_INC,STARWOOD PROPERTY,85571B105,"19,400"
798,2015-10-27,ADVANCE_CAPITAL_I_INC,TERADATA CORPORATION,88076W103,"11,500"
799,2015-10-27,ADVANCE_CAPITAL_I_INC,3M CO.,88579Y101,"7,900"
800,2015-10-27,ADVANCE_CAPITAL_I_INC,UNITEDHEALTH GROUP I,91324P102,"4,600"
801,2015-10-27,ADVANCE_CAPITAL_I_INC,VECTREN CORPORATION,92240G101,"10,800"
802,2015-10-27,ADVANCE_CAPITAL_I_INC,VERIZON COMM,92343V104,"25,900"
803,2015-10-27,ADVANCE_CAPITAL_I_INC,WP GLIMCHER INC.,92939N102,"23,800"
804,2015-10-27,ADVANCE_CAPITAL_I_INC,WYNDHAM WORLDWIDE,98310W108,"5,100"
805,2015-10-27,ADVANCE_CAPITAL_I_INC,ASSURED GUARANTY LTD,G0585R106,"17,200"
806,2015-10-27,ADVANCE_CAPITAL_I_INC,MEDTRONIC INC.,G5960L103,"16,700"
807,2015-10-27,ADVANCE_CAPITAL_I_INC,ACE Limited,H0023R105,"5,500"
808,2015-10-27,ADVANCE_CAPITAL_I_INC,FRANKS INTERNATIONAL,N33462107,"23,000"
809,2015-10-27,ADVANCE_CAPITAL_I_INC,LYONDELLBASELL INC.,N53745100,"4,900"
810,2015-08-03,ADVANCE_CAPITAL_I_INC,3M CO.,88579Y101,"3,800"
811,2015-08-03,ADVANCE_CAPITAL_I_INC,ACUITY BRANDS INC,00508Y102,"4,200"
812,2015-08-03,ADVANCE_CAPITAL_I_INC,ADVANCE AUTO PARTS,00751Y106,"9,300"
813,2015-08-03,ADVANCE_CAPITAL_I_INC,AES CORPORATION,00130H105,"104,100"
814,2015-08-03,ADVANCE_CAPITAL_I_INC,AFFILIATED MANAGERS GROUP,008252108,"4,100"
815,2015-08-03,ADVANCE_CAPITAL_I_INC,ALASKA AIR GROUP,011659109,"21,400"
816,2015-08-03,ADVANCE_CAPITAL_I_INC,"ALCOA, INC.",013817101,"36,100"
817,2015-08-03,ADVANCE_CAPITAL_I_INC,ALLY FINANCIAL INC.,02005N100,"31,300"
818,2015-08-03,ADVANCE_CAPITAL_I_INC,ALTRIA GROUP INC. IES INC.,02209S103,"12,500"
819,2015-08-03,ADVANCE_CAPITAL_I_INC,AMERICAN EXPRESS COMPANY,025816109,"11,300"
820,2015-08-03,ADVANCE_CAPITAL_I_INC,AMERIPRISE FINANCIAL,03076C106,"4,900"
821,2015-08-03,ADVANCE_CAPITAL_I_INC,ANALOG DEVICES,032654105,"10,100"
822,2015-08-03,ADVANCE_CAPITAL_I_INC,APPLE COMPUTER,037833100,"7,000"
823,2015-08-03,ADVANCE_CAPITAL_I_INC,ARAMARK,03852U106,"43,800"
824,2015-08-03,ADVANCE_CAPITAL_I_INC,ARMSTRONG WORLD IND.,04247X102,"11,400"
825,2015-08-03,ADVANCE_CAPITAL_I_INC,ARRIS GROUP INC.,04270V106,"21,500"
826,2015-08-03,ADVANCE_CAPITAL_I_INC,ARROW ELECTRONIC,042735100,"10,400"
827,2015-08-03,ADVANCE_CAPITAL_I_INC,ASSURED GUARANTY LTD,G0585R106,"23,000"
828,2015-08-03,ADVANCE_CAPITAL_I_INC,ATMOS ENERGY CORP,049560105,"8,700"
829,2015-08-03,ADVANCE_CAPITAL_I_INC,AVIS BUDGET GROUP,053774105,"11,500"
830,2015-08-03,ADVANCE_CAPITAL_I_INC,BAXTER INTERNATIONAL INC.,071813109,"9,300"
831,2015-08-03,ADVANCE_CAPITAL_I_INC,BECTON DICKINSON & CO,075887109,"4,500"
832,2015-08-03,ADVANCE_CAPITAL_I_INC,BERKSHIRE HATHAWAY I,084670702,"6,200"
833,2015-08-03,ADVANCE_CAPITAL_I_INC,BEST BUY CO INC,086516101,"12,600"
834,2015-08-03,ADVANCE_CAPITAL_I_INC,BIG LOTS INC,089302103,"13,300"
835,2015-08-03,ADVANCE_CAPITAL_I_INC,BIOMED REALTY TRUST,09063H107,"29,200"
836,2015-08-03,ADVANCE_CAPITAL_I_INC,BLACK HILLS CORP,092113109,"12,400"
837,2015-08-03,ADVANCE_CAPITAL_I_INC,BRANDYWINE REALTY,105368203,"41,000"
838,2015-08-03,ADVANCE_CAPITAL_I_INC,C.H. ROBINSON WORLDWIDE,12541W209,"9,900"
839,2015-08-03,ADVANCE_CAPITAL_I_INC,CABELA'S INC,126804301,"11,300"
840,2015-08-03,ADVANCE_CAPITAL_I_INC,CABOT CORP.,127055101,"14,100"
841,2015-08-03,ADVANCE_CAPITAL_I_INC,CAMERON INTL CORP,13342B105,"13,700"
842,2015-08-03,ADVANCE_CAPITAL_I_INC,CAMPBELL SOUP COMPANY,134429109,"15,500"
843,2015-08-03,ADVANCE_CAPITAL_I_INC,CARPENTER TECHNOLOGY,144285103,"16,200"
844,2015-08-03,ADVANCE_CAPITAL_I_INC,CENTERPOINT ENERGY,15189T107,"23,400"
845,2015-08-03,ADVANCE_CAPITAL_I_INC,CHESAPEAKE ENERGY,165167107,"89,600"
846,2015-08-03,ADVANCE_CAPITAL_I_INC,CHIMERA INVESTMENT,16934Q208,"30,300"
847,2015-08-03,ADVANCE_CAPITAL_I_INC,CINTAS CORPORATION,172908105,"8,700"
848,2015-08-03,ADVANCE_CAPITAL_I_INC,CISCO,17275R102,"32,500"
849,2015-08-03,ADVANCE_CAPITAL_I_INC,"CIT GROUP, INC.",125581801,"14,100"
850,2015-08-03,ADVANCE_CAPITAL_I_INC,CLARCOR INC,179895107,"10,800"
851,2015-08-03,ADVANCE_CAPITAL_I_INC,CNA FINANCIAL CORP,126117100,"11,600"
852,2015-08-03,ADVANCE_CAPITAL_I_INC,CNO FINANCIAL GROUP,12621E103,"36,500"
853,2015-08-03,ADVANCE_CAPITAL_I_INC,COCA COLA,191216100,"15,700"
854,2015-08-03,ADVANCE_CAPITAL_I_INC,COLGATE-PALMOLIVE COMPANY,194162103,"9,200"
855,2015-08-03,ADVANCE_CAPITAL_I_INC,COMCAST CORP,20030N101,"15,300"
856,2015-08-03,ADVANCE_CAPITAL_I_INC,COMMSCOPE HOLDING CO,20337X109,"16,400"
857,2015-08-03,ADVANCE_CAPITAL_I_INC,CON-WAY INC.,205944101,"15,600"
858,2015-08-03,ADVANCE_CAPITAL_I_INC,CORNING INC.,219350105,"40,600"
859,2015-08-03,ADVANCE_CAPITAL_I_INC,CR BARD INC,067383109,"4,200"
860,2015-08-03,ADVANCE_CAPITAL_I_INC,CRANE COMPANY,224399105,"10,200"
861,2015-08-03,ADVANCE_CAPITAL_I_INC,CSX Corp,126408103,"26,700"
862,2015-08-03,ADVANCE_CAPITAL_I_INC,Cummins Inc,231021106,"6,500"
863,2015-08-03,ADVANCE_CAPITAL_I_INC,DECKERS OUTDOOR,243537107,"8,400"
864,2015-08-03,ADVANCE_CAPITAL_I_INC,Dentsply Internation,249030107,"14,000"
865,2015-08-03,ADVANCE_CAPITAL_I_INC,"DEVRY, INC.",251893103,"18,100"
866,2015-08-03,ADVANCE_CAPITAL_I_INC,"DIEBOLD, INC.",253651103,"17,900"
867,2015-08-03,ADVANCE_CAPITAL_I_INC,DOLLAR GENERAL CORPORATION,256677105,"6,400"
868,2015-08-03,ADVANCE_CAPITAL_I_INC,DOVER CORPORATION,260003108,"9,900"
869,2015-08-03,ADVANCE_CAPITAL_I_INC,DSW INC-CLASS A,23334L102,"17,200"
870,2015-08-03,ADVANCE_CAPITAL_I_INC,ECHOSTAR CORP-A,278768106,"12,400"
871,2015-08-03,ADVANCE_CAPITAL_I_INC,"ECOLAB, INC.",278865100,"5,600"
872,2015-08-03,ADVANCE_CAPITAL_I_INC,EDISON INTERNATIONAL,281020107,"14,000"
873,2015-08-03,ADVANCE_CAPITAL_I_INC,EMC CORPORATION - MA,268648102,"33,900"
874,2015-08-03,ADVANCE_CAPITAL_I_INC,EMERSON ELECTRIC COMPANY,291011104,"11,300"
875,2015-08-03,ADVANCE_CAPITAL_I_INC,EXPEDITORS INTL WASH,302130109,"15,200"
876,2015-08-03,ADVANCE_CAPITAL_I_INC,EXPRESS SCRIPTS CLASS A,30219G108,"10,500"
877,2015-08-03,ADVANCE_CAPITAL_I_INC,EXXON MOBIL CORP.,30231G102,"10,400"
878,2015-08-03,ADVANCE_CAPITAL_I_INC,FAIR ISAAC CORP,303250104,"7,700"
879,2015-08-03,ADVANCE_CAPITAL_I_INC,FAMILY DOLLAR STORES,307000109,"8,900"
880,2015-08-03,ADVANCE_CAPITAL_I_INC,FEDEX CORPORATION,31428X106,"5,200"
881,2015-08-03,ADVANCE_CAPITAL_I_INC,FIFTH THIRD BANCORP,316773100,"33,300"
882,2015-08-03,ADVANCE_CAPITAL_I_INC,FIRST SOLAR INC,336433107,"10,500"
883,2015-08-03,ADVANCE_CAPITAL_I_INC,FLOWERS FOODS INC,343498101,"30,800"
884,2015-08-03,ADVANCE_CAPITAL_I_INC,FLUOR CORP,343412102,"23,200"
885,2015-08-03,ADVANCE_CAPITAL_I_INC,FMC CORP,302491303,"15,500"
886,2015-08-03,ADVANCE_CAPITAL_I_INC,FMC TECHNOLOGIES,30249U101,"35,800"
887,2015-08-03,ADVANCE_CAPITAL_I_INC,FOREST CITY ENTERPRI,345550107,"25,200"
888,2015-08-03,ADVANCE_CAPITAL_I_INC,FTI CONSULTING INC.,302941109,"16,900"
889,2015-08-03,ADVANCE_CAPITAL_I_INC,GARMIN LTD.,H2906T109,"29,700"
890,2015-08-03,ADVANCE_CAPITAL_I_INC,GENERAL DYNAMICS CORPORATION,369550108,"6,500"
891,2015-08-03,ADVANCE_CAPITAL_I_INC,"GENERAL MILLS, INC.",370334104,"11,500"
892,2015-08-03,ADVANCE_CAPITAL_I_INC,GENERAL MOTORS CORPORATION,37045V100,"24,800"
893,2015-08-03,ADVANCE_CAPITAL_I_INC,GENUINE PARTS CO.,372460105,"7,700"
894,2015-08-03,ADVANCE_CAPITAL_I_INC,GENWORTH FINANCIAL,37247D106,"82,900"
895,2015-08-03,ADVANCE_CAPITAL_I_INC,GLOBAL PAYMENTS INC,37940X102,"7,200"
896,2015-08-03,ADVANCE_CAPITAL_I_INC,GRACO INC,384109104,"10,000"
897,2015-08-03,ADVANCE_CAPITAL_I_INC,"HARLEY-DAVIDSON, INC.",412822108,"10,200"
898,2015-08-03,ADVANCE_CAPITAL_I_INC,Harris Corporation,413875105,"15,300"
899,2015-08-03,ADVANCE_CAPITAL_I_INC,HARTFORD FINANCIAL SERVICES GROUP INC.,416515104,"15,200"
900,2015-08-03,ADVANCE_CAPITAL_I_INC,HELIX ENERGYSOLUTIONS GROUP,42330P107,"40,600"
901,2015-08-03,ADVANCE_CAPITAL_I_INC,HERSHEY FOODS CORP.,427866108,"6,400"
902,2015-08-03,ADVANCE_CAPITAL_I_INC,HEWLETT PACKARD,428236103,"28,300"
903,2015-08-03,ADVANCE_CAPITAL_I_INC,HOME DEPOT,437076102,"5,600"
904,2015-08-03,ADVANCE_CAPITAL_I_INC,HORMEL FOODS CORP,440452100,"12,200"
905,2015-08-03,ADVANCE_CAPITAL_I_INC,HUBBELL INC,443510201,"6,400"
906,2015-08-03,ADVANCE_CAPITAL_I_INC,ILLINOIS TOOL WORKS,452308109,"6,600"
907,2015-08-03,ADVANCE_CAPITAL_I_INC,INTEL,458140100,"20,500"
908,2015-08-03,ADVANCE_CAPITAL_I_INC,INTERNATIONAL FLAVOR,459506101,"6,000"
909,2015-08-03,ADVANCE_CAPITAL_I_INC,INTERNATIONAL GAME T,G4863A108,"28,900"
910,2015-08-03,ADVANCE_CAPITAL_I_INC,INTL SPEEDWAY CORP,460335201,"17,900"
911,2015-08-03,ADVANCE_CAPITAL_I_INC,ITT INDUSTRIES INC.,450911201,"15,700"
912,2015-08-03,ADVANCE_CAPITAL_I_INC,JABIL CIRCUIT INC.,466313103,"26,800"
913,2015-08-03,ADVANCE_CAPITAL_I_INC,JANUS CAP GROUP INC,47102X105,"36,400"
914,2015-08-03,ADVANCE_CAPITAL_I_INC,JARDEN CORP,471109108,"14,000"
915,2015-08-03,ADVANCE_CAPITAL_I_INC,JETBLUE AIRWAYS CORP,477143101,"33,200"
916,2015-08-03,ADVANCE_CAPITAL_I_INC,JOHNSON & JOHNSON,478160104,"6,400"
917,2015-08-03,ADVANCE_CAPITAL_I_INC,JOHNSON CONTROLS INC,478366107,"17,700"
918,2015-08-03,ADVANCE_CAPITAL_I_INC,JOY GLOBAL INC,481165108,"18,100"
919,2015-08-03,ADVANCE_CAPITAL_I_INC,KELLOGG COMPANY,487836108,"9,800"
920,2015-08-03,ADVANCE_CAPITAL_I_INC,KIMBERLY-CLARK CORPORATION,494368103,"6,000"
921,2015-08-03,ADVANCE_CAPITAL_I_INC,KIRBY CORPCOM,497266106,"8,400"
922,2015-08-03,ADVANCE_CAPITAL_I_INC,KOSMOS ENERGY LTD,G5315B107,"75,500"
923,2015-08-03,ADVANCE_CAPITAL_I_INC,L-3 COMMUNICATIONS,502424104,"10,800"
924,2015-08-03,ADVANCE_CAPITAL_I_INC,Lazard Ltd.,G54050102,"11,900"
925,2015-08-03,ADVANCE_CAPITAL_I_INC,LIBERTY MEDIA INTERACTIVE CLASS A,53071M104,"47,200"
926,2015-08-03,ADVANCE_CAPITAL_I_INC,LIFEPOINT HOSPITALS,53219L109,"8,500"
927,2015-08-03,ADVANCE_CAPITAL_I_INC,LINCOLN ELECTRIC,533900106,"11,000"
928,2015-08-03,ADVANCE_CAPITAL_I_INC,MARATHON PETROLEUM,56585A102,"18,000"
929,2015-08-03,ADVANCE_CAPITAL_I_INC,MARVELL TECHNOLOGY,G5876H105,"91,300"
930,2015-08-03,ADVANCE_CAPITAL_I_INC,"MATTEL, INC.",577081102,"29,500"
931,2015-08-03,ADVANCE_CAPITAL_I_INC,"MBIA, INC.",55262C100,"67,600"
932,2015-08-03,ADVANCE_CAPITAL_I_INC,MCCORMICK & CO INC,579780206,"9,100"
933,2015-08-03,ADVANCE_CAPITAL_I_INC,MCDONALD'S CORPORATION,580135101,"6,600"
934,2015-08-03,ADVANCE_CAPITAL_I_INC,MCKESSON CORP.,58155Q103,"3,300"
935,2015-08-03,ADVANCE_CAPITAL_I_INC,MDU RES GROUP INC,552690109,"28,600"
936,2015-08-03,ADVANCE_CAPITAL_I_INC,MEDTRONIC INC.,G5960L103,"8,300"
937,2015-08-03,ADVANCE_CAPITAL_I_INC,MICRON TECHNOLOGY,595112103,"32,800"
938,2015-08-03,ADVANCE_CAPITAL_I_INC,MICROSOFT,594918104,"21,400"
939,2015-08-03,ADVANCE_CAPITAL_I_INC,MILLER HERMAN INC,600544100,"22,400"
940,2015-08-03,ADVANCE_CAPITAL_I_INC,MINE SAFETY INC,553498106,"13,900"
941,2015-08-03,ADVANCE_CAPITAL_I_INC,MOSAIC CO.,61945C103,"29,800"
942,2015-08-03,ADVANCE_CAPITAL_I_INC,NATIONAL FUEL GAS,636180101,"10,300"
943,2015-08-03,ADVANCE_CAPITAL_I_INC,NAVIENT CORP,63938C108,"31,400"
944,2015-08-03,ADVANCE_CAPITAL_I_INC,NETAPP INC,64110D104,"38,400"
945,2015-08-03,ADVANCE_CAPITAL_I_INC,Newmont Mining Corp,651639106,"40,100"
946,2015-08-03,ADVANCE_CAPITAL_I_INC,NEXTERA ENERGY INC,65339F101,"8,600"
947,2015-08-03,ADVANCE_CAPITAL_I_INC,NIKE,654106103,"6,400"
948,2015-08-03,ADVANCE_CAPITAL_I_INC,NORDSTROM INC.,655664100,"8,800"
949,2015-08-03,ADVANCE_CAPITAL_I_INC,NORFOLK SOUTHERN COR,655844108,"8,600"
950,2015-08-03,ADVANCE_CAPITAL_I_INC,NUCOR CORPORATION,670346105,"18,800"
951,2015-08-03,ADVANCE_CAPITAL_I_INC,NVIDIA CORP.,67066G104,"21,800"
952,2015-08-03,ADVANCE_CAPITAL_I_INC,PACKAGING CORP OF AM,695156109,"8,200"
953,2015-08-03,ADVANCE_CAPITAL_I_INC,PARKER-HANNIFIN CORPORATION,701094104,"11,500"
954,2015-08-03,ADVANCE_CAPITAL_I_INC,"PEPSICO, INC.",713448108,"6,600"
955,2015-08-03,ADVANCE_CAPITAL_I_INC,PFIZER INC.,717081103,"18,500"
956,2015-08-03,ADVANCE_CAPITAL_I_INC,PIEDMONT OFFICE,720190206,"26,000"
957,2015-08-03,ADVANCE_CAPITAL_I_INC,PILGRIM'S PRIDE CORP,72147K108,"26,700"
958,2015-08-03,ADVANCE_CAPITAL_I_INC,"PITNEY BOWES, INC.",724479100,"27,200"
959,2015-08-03,ADVANCE_CAPITAL_I_INC,PLANTRONICS INC,727493108,"11,700"
960,2015-08-03,ADVANCE_CAPITAL_I_INC,PPL CORPORATION,69351T106,"26,300"
961,2015-08-03,ADVANCE_CAPITAL_I_INC,PROCTOR & GAMBLE,742718109,"7,700"
962,2015-08-03,ADVANCE_CAPITAL_I_INC,PVH CORP,693656100,"12,300"
963,2015-08-03,ADVANCE_CAPITAL_I_INC,REGIONS FINANCIALCORP,7591EP100,"66,200"
964,2015-08-03,ADVANCE_CAPITAL_I_INC,ROCK-TENN CO,772739207,"21,900"
965,2015-08-03,ADVANCE_CAPITAL_I_INC,ROCKWELL AUTOMATION,773903109,"6,300"
966,2015-08-03,ADVANCE_CAPITAL_I_INC,SANDISK,80004C101,"6,900"
967,2015-08-03,ADVANCE_CAPITAL_I_INC,SCIENCE APPLICATIONS,808625107,"12,200"
968,2015-08-03,ADVANCE_CAPITAL_I_INC,SCRIPPS NETWORKS,811065101,"19,600"
969,2015-08-03,ADVANCE_CAPITAL_I_INC,SEAGATE TECHNOLOGY,G7945M107,"16,600"
970,2015-08-03,ADVANCE_CAPITAL_I_INC,SHERWIN-WILLIAMS CO.,824348106,"2,200"
971,2015-08-03,ADVANCE_CAPITAL_I_INC,SIGMA-ALDRICH CORP,826552101,"4,700"
972,2015-08-03,ADVANCE_CAPITAL_I_INC,SM ENERGY CO,78454L100,"11,900"
973,2015-08-03,ADVANCE_CAPITAL_I_INC,SOUTHWEST AIRLINES,844741108,"32,500"
974,2015-08-03,ADVANCE_CAPITAL_I_INC,Southwestern Energy,845467109,"56,400"
975,2015-08-03,ADVANCE_CAPITAL_I_INC,SPECTRUM BRANDS,84763R101,"7,200"
976,2015-08-03,ADVANCE_CAPITAL_I_INC,ST JUDE MEDICAL INC.,790849103,"9,500"
977,2015-08-03,ADVANCE_CAPITAL_I_INC,SYNCHRONY FINANCIAL,87165B103,"45,700"
978,2015-08-03,ADVANCE_CAPITAL_I_INC,SYSCO CORP,871829107,"16,900"
979,2015-08-03,ADVANCE_CAPITAL_I_INC,TEREX CORP,880779103,"24,400"
980,2015-08-03,ADVANCE_CAPITAL_I_INC,TESORO CORP,881609101,"15,900"
981,2015-08-03,ADVANCE_CAPITAL_I_INC,"TEXTRON, INC.",883203101,"10,400"
982,2015-08-03,ADVANCE_CAPITAL_I_INC,TIFFANY & COMPANY,886547108,"7,200"
983,2015-08-03,ADVANCE_CAPITAL_I_INC,TYSON FOODS INC,902494103,"35,500"
984,2015-08-03,ADVANCE_CAPITAL_I_INC,UGI HOLDING CORPCOM,902681105,"20,800"
985,2015-08-03,ADVANCE_CAPITAL_I_INC,UNION PACIFIC CORP,907818108,"8,200"
986,2015-08-03,ADVANCE_CAPITAL_I_INC,UNITED CONTINENTAL HOLDINGS,910047109,"22,400"
987,2015-08-03,ADVANCE_CAPITAL_I_INC,UNITED RENTALS INC.,911363109,"14,800"
988,2015-08-03,ADVANCE_CAPITAL_I_INC,UNITEDHEALTH GROUP I,91324P102,"7,500"
989,2015-08-03,ADVANCE_CAPITAL_I_INC,UNUM PROVIDENT CORP,91529Y106,"19,100"
990,2015-08-03,ADVANCE_CAPITAL_I_INC,V.F. CORPORATION,918204108,"8,500"
991,2015-08-03,ADVANCE_CAPITAL_I_INC,VANGUARD FTSE ALL-WO,922042775,"49,700"
992,2015-08-03,ADVANCE_CAPITAL_I_INC,VANGUARD FTSE DEVELO,921943858,"61,100"
993,2015-08-03,ADVANCE_CAPITAL_I_INC,VANGUARD TOTAL INTL,921909768,"48,000"
994,2015-08-03,ADVANCE_CAPITAL_I_INC,VERIZON COMM,92343V104,"10,700"
995,2015-08-03,ADVANCE_CAPITAL_I_INC,VISHAY INTERTECHNOLO,928298108,"46,400"
996,2015-08-03,ADVANCE_CAPITAL_I_INC,VOYA FINANCIAL,929089100,"14,500"
997,2015-08-03,ADVANCE_CAPITAL_I_INC,WAL-MART,931142103,"8,000"
998,2015-08-03,ADVANCE_CAPITAL_I_INC,WESTERN DIGITAL CORP,958102105,"14,600"
999,2015-08-03,ADVANCE_CAPITAL_I_INC,WEYERHAEUSER COMPANY,962166104,"19,800"
1000,2015-08-03,ADVANCE_CAPITAL_I_INC,WHIRLPOOL CORPORATIO,963320106,"4,600"
1001,2015-08-03,ADVANCE_CAPITAL_I_INC,WHOLE FOODS,966837106,"9,300"
1002,2015-08-03,ADVANCE_CAPITAL_I_INC,WILEY JOHN & SONS,968223206,"11,700"
1003,2015-08-03,ADVANCE_CAPITAL_I_INC,WOODWARD INC.,980745103,"14,600"
1004,2015-08-03,ADVANCE_CAPITAL_I_INC,WORTHINGTON INDUSTRI,981811102,"23,500"
1005,2015-08-03,ADVANCE_CAPITAL_I_INC,XEROX CORP,984121103,"48,600"
1006,2015-08-03,ADVANCE_CAPITAL_I_INC,ZULILY INC,989774104,"44,900"
1007,2015-05-07,ADVANCE_CAPITAL_I_INC,ADT CORP/THE,00101J106,"24,700"
1008,2015-05-07,ADVANCE_CAPITAL_I_INC,AECOM TECHNOLOGY,00766T100,"29,700"
1009,2015-05-07,ADVANCE_CAPITAL_I_INC,AES CORPORATION,00130H105,"82,200"
1010,2015-05-07,ADVANCE_CAPITAL_I_INC,AETNA INC.,00817Y108,"17,200"
1011,2015-05-07,ADVANCE_CAPITAL_I_INC,"AFLAC, INC.",001055102,"25,100"
1012,2015-05-07,ADVANCE_CAPITAL_I_INC,ALASKA AIR GROUP,011659109,"8,100"
1013,2015-05-07,ADVANCE_CAPITAL_I_INC,ALBEMARLE CORP,012653101,"14,900"
1014,2015-05-07,ADVANCE_CAPITAL_I_INC,ALLIED WORLD,H01531104,"7,000"
1015,2015-05-07,ADVANCE_CAPITAL_I_INC,ALLY FINANCIAL INC.,02005N100,"37,200"
1016,2015-05-07,ADVANCE_CAPITAL_I_INC,AMDOCS LTD,G02602103,"18,800"
1017,2015-05-07,ADVANCE_CAPITAL_I_INC,AMERCO,023586100,"3,200"
1018,2015-05-07,ADVANCE_CAPITAL_I_INC,ANN INC.,035623107,"24,500"
1019,2015-05-07,ADVANCE_CAPITAL_I_INC,AOL INC,00184X105,"5,800"
1020,2015-05-07,ADVANCE_CAPITAL_I_INC,APPLE COMPUTER,037833100,"14,000"
1021,2015-05-07,ADVANCE_CAPITAL_I_INC,ARAMARK,03852U106,"28,500"
1022,2015-05-07,ADVANCE_CAPITAL_I_INC,ARCHER-DANIELS,039483102,"29,500"
1023,2015-05-07,ADVANCE_CAPITAL_I_INC,ARRIS GROUP INC.,04270V106,"29,700"
1024,2015-05-07,ADVANCE_CAPITAL_I_INC,ARTISAN PARTNERS,04316A108,"17,800"
1025,2015-05-07,ADVANCE_CAPITAL_I_INC,ASCENA RETAIL GROUP,04351G101,"72,500"
1026,2015-05-07,ADVANCE_CAPITAL_I_INC,ASSURED GUARANTY LTD,G0585R106,"33,600"
1027,2015-05-07,ADVANCE_CAPITAL_I_INC,BAKER HUGHES INC.,057224107,"21,300"
1028,2015-05-07,ADVANCE_CAPITAL_I_INC,BANK OF IRELAND,46267Q202,"57,500"
